post_id,user_id,post_time,post_hour,post_type,paid_boost,hashtags_count,followers_at_post,views,likes,clicks,comments,shares,watch_time_total_sec,like_rate,click_through_rate,comment_rate,session_time_normal,clicks_binomial
1648,56,2025-06-16 09:00:37.951695,9,image,0,3,2594,4325,90,52,0,4,5040,0.0208092485549132,0.0120231213872832,0.0,34.928649978399314,1
1649,39,2025-06-16 21:07:23.951695,21,text,0,5,2154,1146,18,8,0,1,1129,0.0157068062827225,0.0069808027923211,0.0,35.936930257823754,2
1650,346,2025-09-23 07:27:41.951695,7,text,0,4,624,544,10,5,2,1,15,0.0183823529411764,0.0091911764705882,0.0036764705882352,42.94781821009307,2
1651,240,2025-09-12 16:57:55.951695,16,image,0,2,2894,2414,88,31,0,9,233,0.0364540182270091,0.0128417564208782,0.0,32.89816586606788,2
1652,324,2025-09-22 10:34:19.951695,10,link,0,2,10413,18390,436,652,24,9,12823,0.0237085372485046,0.0354540511147362,0.0013050570962479,31.628981582910832,3
1653,426,2025-08-25 17:08:54.951695,17,link,0,2,3435,1549,94,60,1,2,55,0.0606843124596513,0.038734667527437,0.0006455777921239,30.97192150788668,4
1654,35,2025-07-17 08:34:29.951695,8,image,0,1,9099,15672,366,204,0,14,2726,0.0233537519142419,0.0130168453292496,0.0,28.23416853594656,2
1655,264,2025-09-25 09:51:07.951695,9,video,0,2,2820,2856,165,20,0,21,43361,0.0577731092436974,0.0070028011204481,0.0,31.692419217308455,2
1656,418,2025-07-14 11:59:37.951695,11,image,0,6,18540,37096,684,227,53,28,24643,0.0184386456760836,0.0061192581410394,0.0014287254690532,28.522992949304854,3
1657,221,2025-07-11 17:08:28.951695,17,video,0,3,3929,1855,72,14,0,4,23847,0.0388140161725067,0.0075471698113207,0.0,30.84230488134807,6
1658,262,2025-09-23 00:30:11.951695,0,image,0,2,3765,465,12,1,0,2,379,0.0258064516129032,0.0021505376344086,0.0,36.587987678039795,6
1659,249,2025-08-29 08:26:20.951695,8,image,1,2,89775,148096,4410,1303,316,158,57812,0.029777981849611,0.0087983470181503,0.0021337510803802,24.967287173601793,4
1660,454,2025-09-24 03:12:20.951695,3,image,0,4,39221,38069,752,499,0,60,18713,0.0197536052956473,0.0131077779820851,0.0,35.699392805645225,2
1661,25,2025-06-27 08:39:56.951695,8,text,0,2,3202,964,6,5,0,1,1159,0.0062240663900414,0.0051867219917012,0.0,36.58557533669933,1
1662,439,2025-09-30 22:17:05.951695,22,video,1,3,2554,1604,52,30,0,6,32553,0.0324189526184538,0.0187032418952618,0.0,29.409657365044605,2
1663,409,2025-08-21 04:22:02.951695,4,image,0,2,669,599,14,1,0,0,170,0.023372287145242,0.001669449081803,0.0,19.390725504957025,2
1664,407,2025-08-27 19:36:39.951695,19,video,0,4,4369,3196,94,56,0,17,13196,0.0294117647058823,0.0175219023779724,0.0,26.960890064527838,3
1665,207,2025-09-26 08:09:52.951695,8,text,0,1,2114,2405,33,6,3,0,25,0.0137214137214137,0.0024948024948024,0.0012474012474012,36.484972732805545,4
1666,258,2025-07-24 08:14:18.951695,8,image,0,2,3373,782,6,4,0,0,454,0.0076726342710997,0.0051150895140664,0.0,29.88565968850559,5
1667,185,2025-09-03 00:02:45.951695,0,video,0,3,7545,2083,142,41,0,22,14987,0.0681709073451752,0.0196831493038886,0.0,25.003488838525445,4
1668,126,2025-08-24 11:51:03.951695,11,image,0,4,7022,17815,553,133,45,27,7800,0.031041257367387,0.0074656188605108,0.0025259612685938,27.47612539385891,2
1669,438,2025-09-11 04:23:52.951695,4,video,1,1,1686,6665,311,28,32,14,255517,0.046661665416354,0.0042010502625656,0.004801200300075,34.20310013252276,4
1670,253,2025-09-24 06:51:54.951695,6,text,0,3,27686,23379,500,271,52,23,24681,0.0213867145729073,0.0115915992985157,0.0022242183155823,32.7336678410069,2
1671,362,2025-08-29 06:14:42.951695,6,image,0,5,7211,2582,83,25,0,2,1597,0.0321456235476374,0.0096824167312161,0.0,28.805339504151526,1
1672,51,2025-06-16 18:28:18.951695,18,image,1,5,6562,27655,666,156,0,21,11738,0.0240824444042668,0.0056409329235219,0.0,28.16587794092656,4
1673,395,2025-06-30 15:06:51.951695,15,image,0,1,9916,6822,203,49,13,15,3986,0.0297566695983582,0.0071826443858106,0.0019055995309293,28.04120925478089,0
1674,330,2025-10-01 03:07:37.951695,3,text,0,2,2926,2157,21,13,1,0,792,0.0097357440890125,0.0060268891979601,0.0004636068613815,25.387949077507486,3
1675,499,2025-10-02 21:23:00.951695,21,text,0,1,671,261,4,0,0,0,186,0.0153256704980842,0.0,0.0,38.07687844734721,2
1676,67,2025-10-02 17:49:13.951695,17,image,0,2,3467,420,12,3,1,1,22,0.0285714285714285,0.0071428571428571,0.0023809523809523,28.3883976539433,4
1677,271,2025-06-13 01:39:08.951695,1,text,0,2,2388,9522,210,78,9,2,3572,0.0220541902961562,0.0081915563957151,0.0009451795841209,36.085792604127484,4
1678,256,2025-07-24 13:07:14.951695,13,image,0,2,10692,4430,130,53,0,10,755,0.0293453724604966,0.0119638826185101,0.0,37.60658025961226,2
1679,270,2025-09-07 19:31:38.951695,19,text,0,3,4915,12912,150,60,14,3,5383,0.0116171003717472,0.0046468401486988,0.001084262701363,34.9915544907398,4
1680,28,2025-09-06 23:58:52.951695,23,text,0,5,7082,5244,66,22,0,3,2701,0.0125858123569794,0.0041952707856598,0.0,27.841898436409757,2
1681,237,2025-06-18 23:05:15.951695,23,video,0,1,574,521,16,11,0,2,2009,0.0307101727447216,0.0211132437619961,0.0,32.018650451683044,3
1682,150,2025-08-20 18:59:52.951695,18,video,0,3,5750,2953,110,54,0,6,25998,0.0372502539790044,0.0182864883169657,0.0,29.879021968045418,4
1683,309,2025-06-25 19:08:04.951695,19,video,1,2,8801,45197,1881,358,0,78,345378,0.0416178064915813,0.0079208797044051,0.0,25.481490696349358,4
1684,117,2025-08-06 20:06:46.951695,20,video,0,3,6202,8513,359,92,0,13,59238,0.0421707976036649,0.0108070010572066,0.0,31.621796408608017,6
1685,218,2025-07-07 09:57:53.951695,9,image,0,3,18720,6219,162,70,0,15,995,0.0260492040520984,0.0112558289114005,0.0,24.104801044200986,2
1686,311,2025-06-15 00:46:27.951695,0,video,0,0,15953,14293,538,157,0,47,61200,0.0376408031903729,0.0109843979570419,0.0,35.93839694230782,4
1687,33,2025-06-18 06:07:33.951695,6,image,0,3,2944,2290,68,16,3,6,721,0.0296943231441048,0.0069868995633187,0.0013100436681222,27.676913513508033,3
1688,394,2025-09-25 23:02:30.951695,23,video,0,4,7780,1254,81,27,0,6,23556,0.0645933014354067,0.0215311004784689,0.0,31.005798279364196,5
1689,358,2025-09-06 00:15:01.951695,0,video,0,4,6440,7813,499,46,0,24,11755,0.0638679124536029,0.0058876231921157,0.0,31.41643935773071,2
1690,29,2025-09-28 11:19:23.951695,11,image,0,2,7425,12077,173,83,20,29,1433,0.0143247495238883,0.0068725676906516,0.0016560404073859,28.705475131479613,4
1691,33,2025-08-04 01:14:27.951695,1,image,1,3,2944,4177,63,33,0,12,708,0.0150825951639932,0.0079004069906631,0.0,32.933469007376374,3
1692,426,2025-07-28 05:57:08.951695,5,image,0,1,3435,3615,91,47,0,6,410,0.0251728907330567,0.0130013831258644,0.0,27.62548171688738,2
1693,142,2025-07-21 15:52:58.951695,15,text,0,0,1827,1897,25,4,5,2,390,0.0131787032156035,0.0021085925144965,0.0026357406431207,34.35648648728622,3
1694,431,2025-08-21 14:38:03.951695,14,link,0,0,1736,688,17,11,1,0,856,0.0247093023255813,0.0159883720930232,0.001453488372093,23.270101598766257,2
1695,250,2025-07-20 20:09:39.951695,20,image,0,0,1522,4135,117,38,16,2,5108,0.0282950423216445,0.0091898428053204,0.003869407496977,30.63189789773206,3
1696,172,2025-09-06 04:56:12.951695,4,video,0,1,7677,5378,210,88,11,15,80538,0.0390479732242469,0.0163629602082558,0.0020453700260319,39.694644995291426,5
1697,137,2025-09-12 19:27:50.951695,19,video,0,1,6724,8127,314,49,0,11,54634,0.038636643287806,0.0060292850990525,0.0,24.998343376972127,3
1698,330,2025-09-21 18:06:08.951695,18,link,0,0,2926,755,14,18,0,1,231,0.0185430463576158,0.023841059602649,0.0,26.611275147375743,3
1699,55,2025-07-07 18:56:12.951695,18,image,0,0,3070,1962,52,34,0,4,210,0.0265035677879714,0.0173292558613659,0.0,32.569539248294575,3
1700,202,2025-08-10 21:29:36.951695,21,text,0,1,20080,146003,2300,886,0,128,32425,0.0157531009636788,0.0060683684581823,0.0,30.89790890969799,1
1701,173,2025-07-05 11:11:25.951695,11,image,0,1,3118,4895,228,40,8,6,3256,0.0465781409601634,0.0081716036772216,0.0016343207354443,31.753150496367795,2
1702,78,2025-06-13 03:49:50.951695,3,video,0,2,5759,6054,185,80,23,8,158229,0.0305583085563263,0.013214403700033,0.0037991410637594,32.44593565073832,3
1703,177,2025-09-01 14:12:24.951695,14,image,0,2,23839,22772,331,85,36,41,10836,0.0145353943439311,0.003732654136659,0.0015808888108203,33.17360734280885,2
1704,265,2025-08-13 12:44:09.951695,12,text,0,6,7875,30814,280,109,37,21,5150,0.0090867787369377,0.003537353151165,0.0012007529045239,35.54849920978111,2
1705,339,2025-09-03 12:34:50.951695,12,text,0,3,15604,4388,47,9,2,3,2948,0.0107110300820419,0.0020510483135824,0.0004557885141294,32.04909328464256,3
1706,44,2025-06-19 04:01:26.951695,4,video,1,3,6199,2210,105,27,0,1,32486,0.0475113122171945,0.0122171945701357,0.0,28.793711726907286,2
1707,437,2025-10-06 02:47:07.951695,2,image,0,1,2881,848,19,3,2,0,570,0.0224056603773584,0.0035377358490566,0.0023584905660377,33.362868506013655,2
1708,440,2025-10-05 23:23:37.951695,23,video,0,2,7539,12802,524,203,43,42,181773,0.0409311045149195,0.0158568973597875,0.0033588501796594,39.49940967447608,3
1709,346,2025-08-03 10:52:10.951695,10,link,0,1,624,105,4,5,1,0,56,0.0380952380952381,0.0476190476190476,0.0095238095238095,29.33683126808713,1
1710,463,2025-09-20 13:55:08.951695,13,video,0,2,1002,1137,37,19,0,2,26218,0.0325417766051011,0.0167106420404573,0.0,25.127353476646793,5
1711,214,2025-07-07 21:08:50.951695,21,text,0,2,3028,2717,62,58,12,5,912,0.0228192859771807,0.0213470739786529,0.0044166359955833,35.53540334643486,5
1712,411,2025-09-05 03:51:37.951695,3,video,0,6,1116,1795,54,14,0,6,6264,0.03008356545961,0.0077994428969359,0.0,29.398094180232007,4
1713,364,2025-09-22 03:50:25.951695,3,image,0,0,1705,1870,34,19,0,2,360,0.0181818181818181,0.0101604278074866,0.0,19.13665226992982,1
1714,282,2025-09-14 09:54:31.951695,9,image,0,3,858,294,4,0,1,2,137,0.0136054421768707,0.0,0.0034013605442176,34.23710838575211,4
1715,90,2025-09-14 01:34:45.951695,1,video,0,2,7681,3165,80,26,23,6,50532,0.0252764612954186,0.008214849921011,0.0072669826224328,27.323359070230385,4
1716,279,2025-08-03 05:11:12.951695,5,text,0,2,16173,6596,89,47,10,2,6035,0.0134930260764099,0.0071255306246209,0.001516070345664,29.547333588479198,4
1717,451,2025-09-15 01:14:27.951695,1,text,0,3,4310,3500,56,19,0,3,1043,0.016,0.0054285714285714,0.0,31.659901652845075,1
1718,493,2025-08-30 12:53:59.951695,12,text,0,1,3691,7301,132,82,0,6,8218,0.0180797151075195,0.011231338172853,0.0,30.952498398895333,3
1719,225,2025-06-24 13:07:48.951695,13,video,0,2,5380,4613,130,28,0,15,26967,0.0281812269672664,0.0060698027314112,0.0,33.547259085695195,4
1720,124,2025-06-22 08:31:15.951695,8,text,0,0,19133,28444,464,145,0,16,1488,0.0163127548867951,0.0050977359021234,0.0,27.822568147150783,3
1721,374,2025-09-09 06:48:20.951695,6,image,0,3,11405,3727,106,60,0,12,1121,0.02844110544674,0.0160987389321169,0.0,32.565528990880416,3
1722,38,2025-08-22 17:00:23.951695,17,image,0,3,2121,5627,120,28,0,2,2342,0.0213257508441443,0.0049760085303003,0.0,28.702266612080415,3
1723,76,2025-08-09 23:28:23.951695,23,image,0,4,9803,10039,259,53,0,48,2022,0.0257993824086064,0.0052794102998306,0.0,33.694052404437514,3
1724,281,2025-09-25 12:35:02.951695,12,image,0,0,7943,15508,511,187,0,37,7738,0.0329507351044622,0.0120582924941965,0.0,33.07683742006527,1
1725,496,2025-08-26 19:17:24.951695,19,video,0,1,12525,38678,753,294,0,118,795135,0.0194684316665804,0.0076012203319716,0.0,25.322806489777022,3
1726,165,2025-07-26 04:34:21.951695,4,image,0,4,11367,12805,354,101,28,10,2598,0.0276454509957048,0.007887543928153,0.0021866458414681,35.42991058087516,1
1727,222,2025-07-28 07:47:36.951695,7,video,0,2,6263,2623,68,37,9,8,32617,0.025924513915364,0.0141059855127716,0.0034311856652687,27.32018277442976,3
1728,162,2025-08-20 06:46:25.951695,6,video,0,0,2379,1807,35,7,9,4,12206,0.0193691200885445,0.0038738240177089,0.0049806308799114,34.040288991405724,2
1729,221,2025-09-07 21:15:46.951695,21,video,0,2,3929,2323,81,44,0,9,5898,0.0348687042617305,0.0189410245372363,0.0,31.836436567006704,3
1730,4,2025-08-15 09:00:27.951695,9,video,0,1,12588,14846,639,185,0,29,237047,0.0430418968072208,0.0124612690286945,0.0,39.190918383975614,1
1731,298,2025-08-08 16:54:04.951695,16,text,0,4,3388,1141,13,2,0,0,143,0.0113935144609991,0.0017528483786152,0.0,28.88267008814074,4
1732,299,2025-09-03 21:08:38.951695,21,image,0,2,848,5132,192,62,14,13,478,0.0374123148869836,0.0120810600155884,0.0027279812938425,28.253416019409013,4
1733,158,2025-09-01 06:49:54.951695,6,video,0,3,13131,7922,252,58,10,15,239067,0.0318101489522847,0.0073213834890179,0.0012623074981065,29.902901970561338,2
1734,133,2025-09-16 07:04:08.951695,7,text,0,0,9275,3218,97,35,6,3,3924,0.0301429459291485,0.0108763206960845,0.0018645121193287,28.484101085828623,1
1735,381,2025-06-16 03:49:08.951695,3,link,0,2,5474,8192,184,159,0,6,5052,0.0224609375,0.0194091796875,0.0,33.99970950971025,1
1736,94,2025-09-07 05:55:55.951695,5,text,0,4,4538,1393,22,12,4,1,354,0.0157932519741564,0.0086145010768126,0.0028715003589375,21.91844695781706,5
1737,24,2025-08-09 07:18:00.951695,7,text,1,4,4211,8266,109,91,15,10,357,0.0131865473022017,0.0110089523348657,0.00181466247278,24.731587904268228,3
1738,21,2025-06-17 14:47:10.951695,14,link,0,1,4085,13636,399,169,0,7,1093,0.0292607802874743,0.0123936638310354,0.0,24.660985392104035,3
1739,441,2025-08-29 03:13:07.951695,3,image,1,4,4067,1025,30,3,0,1,696,0.0292682926829268,0.0029268292682926,0.0,34.75153795986788,1
1740,183,2025-09-02 15:18:20.951695,15,link,1,3,3258,7580,179,130,0,8,4976,0.0236147757255936,0.0171503957783641,0.0,38.553066862909624,3
1741,51,2025-08-10 11:42:58.951695,11,link,0,2,6562,19668,453,357,0,12,375,0.023032336790726,0.0181513117754728,0.0,29.477753907312643,5
1742,440,2025-09-11 21:48:39.951695,21,video,0,3,7539,17133,892,302,0,53,277080,0.0520632697134185,0.0176268020778614,0.0,29.155891384049948,4
1743,75,2025-07-14 16:23:04.951695,16,text,0,2,5667,1599,27,10,1,2,106,0.0168855534709193,0.006253908692933,0.0006253908692933,30.350260815565907,3
1744,169,2025-07-02 21:09:46.951695,21,text,0,0,4202,18151,200,96,0,1,1140,0.0110186766569335,0.005288964795328,0.0,35.80939151304095,1
1745,11,2025-07-20 17:47:01.951695,17,text,0,1,11841,3135,98,28,2,6,533,0.0312599681020733,0.0089314194577352,0.0006379585326953,25.36323432904713,1
1746,340,2025-07-27 20:36:55.951695,20,text,0,4,9034,19427,262,69,0,20,4260,0.0134863849281927,0.0035517578627683,0.0,31.191844913673926,1
1747,350,2025-08-31 03:57:31.951695,3,image,0,1,21503,54735,1225,379,90,48,25990,0.0223805608842605,0.0069242714899059,0.0016442861057824,34.87598814891215,2
1748,379,2025-09-18 02:46:02.951695,2,image,0,2,24446,49542,851,371,0,49,20149,0.0171773444753946,0.0074885955351015,0.0,32.50547084969922,1
1749,132,2025-09-03 03:54:51.951695,3,image,0,1,1240,2717,46,15,5,6,346,0.0169304379830695,0.0055207949944792,0.0018402649981597,30.947908082993717,2
1750,165,2025-06-29 12:45:15.951695,12,text,0,0,11367,8458,160,69,0,3,3332,0.0189170016552376,0.0081579569638212,0.0,35.005230462835705,3
1751,470,2025-07-22 14:22:30.951695,14,text,0,2,1877,3324,74,24,0,2,4953,0.0222623345367027,0.0072202166064981,0.0,16.483838535003812,5
1752,411,2025-06-27 15:54:05.951695,15,text,0,1,1116,992,20,11,3,0,68,0.0201612903225806,0.0110887096774193,0.003024193548387,33.38937659765454,3
1753,19,2025-08-30 01:26:08.951695,1,text,0,1,11830,5774,86,48,0,12,4702,0.0148943540006927,0.0083131278143401,0.0,26.72962158436288,4
1754,346,2025-07-08 10:24:18.951695,10,link,0,2,624,998,30,26,2,0,108,0.0300601202404809,0.0260521042084168,0.002004008016032,20.846835515717714,4
1755,407,2025-08-10 16:47:03.951695,16,video,0,2,4369,4884,163,77,0,7,45542,0.0333742833742833,0.0157657657657657,0.0,32.556012997624904,1
1756,280,2025-09-11 16:08:23.951695,16,link,0,4,6391,39851,693,1298,0,67,4753,0.0173897769190233,0.0325713281975358,0.0,36.86829272581479,4
1757,320,2025-08-28 03:58:30.951695,3,video,0,3,1512,2666,127,28,10,13,73356,0.0476369092273068,0.0105026256564141,0.0037509377344336,29.31275742686154,2
1758,1,2025-07-14 10:59:13.951695,10,image,0,1,6665,1747,86,11,0,1,31,0.0492272467086433,0.0062965082999427,0.0,34.76437273601469,3
1759,16,2025-07-18 14:19:34.951695,14,video,0,3,2081,827,23,16,0,2,11666,0.0278113663845223,0.0193470374848851,0.0,38.06139128994323,2
1760,18,2025-08-26 01:21:32.951695,1,image,0,0,1883,1328,66,18,0,3,133,0.0496987951807228,0.0135542168674698,0.0,36.57457226792024,7
1761,80,2025-08-13 14:08:13.951695,14,image,0,1,3607,1729,40,12,7,4,309,0.0231347599768652,0.0069404279930595,0.0040485829959514,38.199822646856965,2
1762,496,2025-06-20 05:16:59.951695,5,video,0,1,12525,5739,108,55,13,30,106695,0.0188186095138525,0.0095835511413138,0.0022652029970378,33.71063745535946,2
1763,318,2025-09-21 12:45:56.951695,12,image,0,6,2446,2876,172,37,0,6,397,0.0598052851182197,0.0128650904033379,0.0,30.377168194507963,5
1764,392,2025-08-09 03:59:46.951695,3,text,1,2,5189,1170,17,7,0,0,5,0.0145299145299145,0.0059829059829059,0.0,21.990170940514158,0
1765,148,2025-08-04 10:56:58.951695,10,video,0,2,4269,4006,121,57,9,8,55598,0.0302046929605591,0.0142286570144782,0.0022466300549176,28.769687559350256,4
1766,469,2025-07-02 11:10:31.951695,11,image,0,0,14853,18421,373,126,0,14,1789,0.0202486292817979,0.0068400195429129,0.0,25.783767023419042,4
1767,100,2025-07-23 21:24:43.951695,21,video,1,1,1987,1167,45,14,0,6,13362,0.0385604113110539,0.0119965724078834,0.0,40.854713587489066,4
1768,452,2025-07-18 14:12:20.951695,14,video,0,3,6965,1183,35,8,4,4,29312,0.029585798816568,0.0067624683009298,0.0033812341504649,29.120570937838316,6
1769,16,2025-07-11 03:23:19.951695,3,video,0,5,2081,1895,70,23,0,4,28896,0.0369393139841688,0.0121372031662269,0.0,30.61602403392243,6
1770,11,2025-08-15 17:48:03.951695,17,image,0,3,11841,4214,87,27,0,10,1558,0.0206454674893213,0.00640721404841,0.0,32.75742688020234,1
1771,40,2025-08-03 03:01:22.951695,3,text,0,3,9420,3034,106,22,0,2,589,0.034937376400791,0.007251153592617,0.0,30.218012231862268,4
1772,396,2025-09-23 08:33:33.951695,8,image,0,2,5643,9287,330,103,18,8,1089,0.0355335415096371,0.0110907720469473,0.0019381931732529,38.47525520215377,3
1773,129,2025-09-29 14:44:26.951695,14,text,0,3,2592,2849,32,10,0,1,961,0.0112320112320112,0.0035100035100035,0.0,26.88675319132774,3
1774,226,2025-07-04 23:45:12.951695,23,image,0,5,6174,4303,154,13,9,4,863,0.0357889844294678,0.0030211480362537,0.0020915640250987,30.973037276186215,1
1775,236,2025-06-20 15:58:25.951695,15,text,0,1,2555,3559,59,32,0,2,935,0.0165776903624613,0.0089912896881146,0.0,26.28764707150976,4
1776,395,2025-09-10 21:26:31.951695,21,link,0,1,9916,11488,279,162,14,7,539,0.0242862116991643,0.0141016713091922,0.0012186629526462,23.39988744389647,6
1777,175,2025-10-06 00:52:15.951695,0,image,0,3,1369,591,15,6,0,0,44,0.0253807106598984,0.0101522842639593,0.0,26.941154545473573,5
1778,4,2025-09-20 06:50:17.951695,6,video,0,1,12588,21816,982,242,0,68,65650,0.045012834616795,0.011092775944261,0.0,29.81481601475794,3
1779,194,2025-06-11 11:55:06.951695,11,video,0,4,21193,59442,2157,602,0,109,838242,0.0362874735035833,0.0101275192624743,0.0,27.8534888774137,1
1780,145,2025-07-08 19:18:32.951695,19,image,0,2,2179,454,3,3,0,0,84,0.0066079295154185,0.0066079295154185,0.0,26.53789510063072,2
1781,366,2025-06-13 20:29:44.951695,20,image,0,5,21621,22605,528,216,0,55,2905,0.0233576642335766,0.009555408095554,0.0,22.96841268164083,4
1782,376,2025-09-15 03:30:52.951695,3,video,0,2,50395,61961,3479,766,0,105,866709,0.0561482222688465,0.0123626151934281,0.0,29.584472136856526,4
1783,46,2025-08-17 10:07:19.951695,10,text,0,3,6116,5286,75,28,5,2,419,0.014188422247446,0.0052970109723798,0.0009458948164964,22.476398129844988,3
1784,397,2025-08-09 07:10:45.951695,7,link,0,1,10510,38591,1702,2299,72,53,61024,0.0441035474592521,0.0595734756808582,0.0018657199865253,33.80027981844801,1
1785,36,2025-08-14 04:29:08.951695,4,video,0,0,15198,48989,1825,387,94,108,940971,0.0372532609361285,0.007899732593031,0.001918798097532,30.412198764672517,3
1786,310,2025-07-08 22:43:46.951695,22,video,0,1,27786,26088,743,244,0,49,203899,0.0284805274455688,0.0093529592149647,0.0,22.71224250267535,3
1787,195,2025-08-19 20:23:18.951695,20,video,1,0,1624,8649,400,101,66,16,78977,0.0462481211700774,0.0116776505954445,0.0076309399930627,28.453954614750682,5
